ts,time_minutes
27.501889302638165,65.33333333333333
27.330446232024194,65.66666666666667
27.501889302638165,66.0
27.501889302638165,66.33333333333333
27.330446232024194,66.66666666666667
27.501889302638165,67.0
27.673332373252137,67.33333333333333
27.84477544386611,67.66666666666667
27.84477544386611,68.0
27.673332373252137,68.33333333333333
27.84477544386611,68.66666666666667
27.673332373252137,69.0
28.18766158509405,69.33333333333333
28.530547726322,69.66666666666667
28.530547726322,70.0
28.70199079693597,70.33333333333333
28.70199079693597,70.66666666666667
28.87343386754994,71.0
28.359104655708023,71.33333333333333
28.70199079693597,71.66666666666667
29.044876938163913,72.0
29.044876938163913,72.33333333333333
29.044876938163913,72.66666666666667
29.216320008777885,73.0
29.216320008777885,73.33333333333333
29.216320008777885,73.66666666666667
29.387763079391856,74.0
29.216320008777885,74.33333333333333
29.559206150005828,74.66666666666667
29.387763079391856,75.0
29.559206150005828,75.33333333333333
29.216320008777885,75.66666666666667
29.7306492206198,76.0
29.7306492206198,76.33333333333333
29.7306492206198,76.66666666666667
29.559206150005828,77.0
29.90209229123377,77.33333333333333
30.073535361847743,77.66666666666667
29.90209229123377,78.0
30.073535361847743,78.33333333333333
30.41642150307569,78.66666666666667
30.244978432461718,79.0
30.930750714917604,79.33333333333333
30.930750714917604,79.66666666666667
30.58786457368966,80.0
31.273636856145547,80.33333333333333
31.273636856145547,80.66666666666667
31.44507992675952,81.0
31.44507992675952,81.33333333333333
31.61652299737349,81.66666666666667
31.787966067987462,82.0
31.787966067987462,82.33333333333333
32.30229527982938,82.66666666666667
32.30229527982938,83.0
32.130852209215405,83.33333333333333
32.47373835044335,83.66666666666667
32.47373835044335,84.0
32.64518142105732,84.33333333333333
32.64518142105732,84.66666666666667
32.988067562285266,85.0
33.33095370351321,85.33333333333333
32.8166244916713,85.66666666666667
33.15951063289924,86.0
33.502396774127185,86.33333333333333
33.33095370351321,86.66666666666667
33.502396774127185,87.0
34.016725985969096,87.33333333333333
34.016725985969096,87.66666666666667
34.35961212719704,88.0
34.531055197811014,88.33333333333333
34.87394133903896,88.66666666666667
35.2168274802669,89.0
35.04538440965293,89.33333333333333
35.55971362149484,89.66666666666667
35.55971362149484,90.0
36.07404283333676,90.33333333333333
36.24548590395074,90.66666666666667
